,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
707,2017-12-09,7504.863474018125,-891.4928817767203,9266.37350808663,7504.863474018125,7504.863474018125,-3583.9042776960996,-3583.9042776960996,-3583.9042776960996,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720940475,366.36258720940475,366.36258720940475,-496.12083783350465,-496.12083783350465,-496.12083783350465,0.0,0.0,0.0,3920.9591963220255
708,2017-12-10,7505.238958551186,-1250.5975913772286,9178.04880844369,7505.238958551186,7505.238958551186,-3570.0494898848906,-3570.0494898848906,-3570.0494898848906,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.03771388597823,392.03771388597823,392.03771388597823,-507.94117669886856,-507.94117669886856,-507.94117669886856,0.0,0.0,0.0,3935.189468666296
709,2017-12-11,7505.614443084248,-1020.771612154144,8791.251198241465,7505.614443084248,7505.614443084248,-3853.534005700338,-3853.534005700338,-3853.534005700338,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030191458,111.70150030191458,111.70150030191458,-511.08947893025265,-511.08947893025265,-511.08947893025265,0.0,0.0,0.0,3652.0804373839096
710,2017-12-12,7505.989927617308,-2302.279302867911,8180.784004094931,7505.989927617308,7505.989927617308,-4616.410618139798,-4616.410618139798,-4616.410618139798,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661746975,-656.6726661746975,-656.6726661746975,-505.5919248931007,-505.5919248931007,-505.5919248931007,0.0,0.0,0.0,2889.57930947751
711,2017-12-13,7506.3654121503705,-1513.4625202107593,8749.242938252026,7506.3654121503705,7506.3654121503705,-4007.4067580218493,-4007.4067580218493,-4007.4067580218493,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812499059,-61.55397812499059,-61.55397812499059,-491.70675282485826,-491.70675282485826,-491.70675282485826,0.0,0.0,0.0,3498.958654128521
712,2017-12-14,7506.740896683432,-1133.9957808828783,8694.14147974656,7506.740896683432,7506.740896683432,-3952.1887304950765,-3952.1887304950765,-3952.1887304950765,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524281112,-28.117835524281112,-28.117835524281112,-469.9248678987946,-469.9248678987946,-469.9248678987946,0.0,0.0,0.0,3554.5521661883554
713,2017-12-15,7507.116381216493,-1387.7047614056892,8977.224787548355,7507.116381216493,7507.116381216493,-4018.8675979262243,-4018.8675979262243,-4018.8675979262243,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157122303,-123.75732157122303,-123.75732157122303,-440.9642492830003,-440.9642492830003,-440.9642492830003,0.0,0.0,0.0,3488.248783290269
714,2017-12-16,7507.4918657495555,-1643.4702987592857,8841.072232447075,7507.4918657495555,7507.4918657495555,-3493.541583512989,-3493.541583512989,-3493.541583512989,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258721002076,366.36258721002076,366.36258721002076,-405.75814365100933,-405.75814365100933,-405.75814365100933,0.0,0.0,0.0,4013.9502822365666
715,2017-12-17,7507.867350282617,-908.8740771259825,8878.753592893127,7507.867350282617,7507.867350282617,-3427.545514724094,-3427.545514724094,-3427.545514724094,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138855168,392.0377138855168,392.0377138855168,-365.4372015376101,-365.4372015376101,-365.4372015376101,0.0,0.0,0.0,4080.3218355585227
716,2017-12-18,7508.242834815677,-1333.9908249534683,9459.157681853934,7508.242834815677,7508.242834815677,-3663.750406399263,-3663.750406399263,-3663.750406399263,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030135773,111.70150030135773,111.70150030135773,-321.30587962862035,-321.30587962862035,-321.30587962862035,0.0,0.0,0.0,3844.4924284164144
717,2017-12-19,7508.618319348739,-1794.8960149781128,8129.691669433616,7508.618319348739,7508.618319348739,-4385.632286234213,-4385.632286234213,-4385.632286234213,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661750512,-656.6726661750512,-656.6726661750512,-274.8135929871609,-274.8135929871609,-274.8135929871609,0.0,0.0,0.0,3122.9860331145255
718,2017-12-20,7508.9938038818,-1609.183171844863,8714.087811260059,7508.9938038818,7508.9938038818,-3743.2212570463075,-3743.2212570463075,-3743.2212570463075,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.553978124870206,-61.553978124870206,-61.553978124870206,-227.52125184943745,-227.52125184943745,-227.52125184943745,0.0,0.0,0.0,3765.7725468354924
719,2017-12-21,7509.369288414862,-940.6755342102911,9222.866434850008,7509.369288414862,7509.369288414862,-3663.327816349873,-3663.327816349873,-3663.327816349873,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.11783552524101,-28.11783552524101,-28.11783552524101,-181.06395375263182,-181.06395375263182,-181.06395375263182,0.0,0.0,0.0,3846.041472064989
720,2017-12-22,7509.744772947924,-1347.277093091535,8436.120664267062,7509.744772947924,7509.744772947924,-3715.0140681163043,-3715.0140681163043,-3715.0140681163043,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157157611,-123.75732157157611,-123.75732157157611,-137.1107194727279,-137.1107194727279,-137.1107194727279,0.0,0.0,0.0,3794.7307048316193
721,2017-12-23,7510.120257480984,-735.4414868925109,9497.56667552652,7510.120257480984,7510.120257480984,-3185.105696975817,-3185.105696975817,-3185.105696975817,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872095473,366.3625872095473,366.3625872095473,-97.32225711336436,-97.32225711336436,-97.32225711336436,0.0,0.0,0.0,4325.0145605051675
722,2017-12-24,7510.495742014045,-451.27118528246933,9364.562304397148,7510.495742014045,7510.495742014045,-3125.416123006099,-3125.416123006099,-3125.416123006099,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138858211,392.0377138858211,392.0377138858211,-63.307809819919825,-63.307809819919825,-63.307809819919825,0.0,0.0,0.0,4385.079619007946
723,2017-12-25,7510.871226547108,-794.3895908308405,9149.87062908327,7510.871226547108,7510.871226547108,-3379.026713503734,-3379.026713503734,-3379.026713503734,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030080087,111.70150030080087,111.70150030080087,-36.58218673253409,-36.58218673253409,-36.58218673253409,0.0,0.0,0.0,4131.844513043374
724,2017-12-26,7511.246711080169,-1577.965716314168,8572.692449638917,7511.246711080169,7511.246711080169,-4129.342785664764,-4129.342785664764,-4129.342785664764,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.672666175405,-656.672666175405,-656.672666175405,-18.524092417359242,-18.524092417359242,-18.524092417359242,0.0,0.0,0.0,3381.903925415405
725,2017-12-27,7511.62219561323,-1294.9480430433284,9270.85128149927,7511.62219561323,7511.62219561323,-3526.036861513178,-3526.036861513178,-3526.036861513178,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812474653,-61.55397812474653,-61.55397812474653,-10.336856316430291,-10.336856316430291,-10.336856316430291,0.0,0.0,0.0,3985.5853341000525
726,2017-12-28,7511.997680146291,-1186.4033459152956,9232.723114380828,7511.997680146291,7511.997680146291,-3495.2764833570595,-3495.2764833570595,-3495.2764833570595,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835523703594,-28.117835523703594,-28.117835523703594,-13.012620761355588,-13.012620761355588,-13.012620761355588,0.0,0.0,0.0,4016.7211967892313
727,2017-12-29,7512.373164679352,-1034.077331757483,8745.201082980351,7512.373164679352,7512.373164679352,-3605.2043231996226,-3605.2043231996226,-3605.2043231996226,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157179512,-123.75732157179512,-123.75732157179512,-27.30097455582724,-27.30097455582724,-27.30097455582724,0.0,0.0,0.0,3907.1688414797295
728,2017-12-30,7512.748649212414,-1151.8639188554546,9330.0976433732,7512.748649212414,7512.748649212414,-3141.4663605060273,-3141.4663605060273,-3141.4663605060273,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720907387,366.36258720907387,366.36258720907387,-53.6829206431005,-53.6829206431005,-53.6829206431005,0.0,0.0,0.0,4371.282288706387
729,2017-12-31,7513.124133745476,-704.75858286046,9003.21731702087,7513.124133745476,7513.124133745476,-3154.459256401898,-3154.459256401898,-3154.459256401898,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138855567,392.0377138855567,392.0377138855567,-92.35094321545455,-92.35094321545455,-92.35094321545455,0.0,0.0,0.0,4358.664877343577
730,2018-01-01,7513.499618278537,-1291.4593172792627,9156.510814899446,7513.499618278537,7513.499618278537,-3485.6403215606074,-3485.6403215606074,-3485.6403215606074,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030018748,111.70150030018748,111.70150030018748,-143.19579478879487,-143.19579478879487,-143.19579478879487,0.0,0.0,0.0,4027.8592967179297
731,2018-01-02,7513.875102811598,-1908.679947718073,8191.664546887506,7513.875102811598,7513.875102811598,-4316.619154098275,-4316.619154098275,-4316.619154098275,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661753104,-656.6726661753104,-656.6726661753104,-205.80046085096518,-205.80046085096518,-205.80046085096518,0.0,0.0,0.0,3197.255948713322
732,2018-01-03,7514.25058734466,-1557.3973574365823,8555.097318268949,7514.25058734466,7514.25058734466,-3795.141587992858,-3795.141587992858,-3795.141587992858,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.553978124626035,-61.553978124626035,-61.553978124626035,-279.44158279623196,-279.44158279623196,-279.44158279623196,0.0,0.0,0.0,3719.1089993518017
733,2018-01-04,7514.626071877721,-1862.5490134490599,8453.159990374346,7514.626071877721,7514.626071877721,-3845.362296106395,-3845.362296106395,-3845.362296106395,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524663498,-28.117835524663498,-28.117835524663498,-363.09843350973074,-363.09843350973074,-363.09843350973074,0.0,0.0,0.0,3669.263775771326
734,2018-01-05,7515.0015564107825,-1549.0998313175232,8424.255843383396,7515.0015564107825,7515.0015564107825,-4033.372697604863,-4033.372697604863,-4033.372697604863,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157201408,-123.75732157201408,-123.75732157201408,-455.4693489608485,-455.4693489608485,-455.4693489608485,0.0,0.0,0.0,3481.6288588059197
735,2018-01-06,7515.377040943844,-1060.5170436693927,8881.179015701211,7515.377040943844,7515.377040943844,-3642.77876834131,-3642.77876834131,-3642.77876834131,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720968993,366.36258720968993,366.36258720968993,-554.9953284789995,-554.9953284789995,-554.9953284789995,0.0,0.0,0.0,3872.598272602534
736,2018-01-07,7515.752525390654,-991.3989142105559,8437.583272091024,7515.752525390654,7515.752525390654,-3721.998644203603,-3721.998644203603,-3721.998644203603,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138862326,392.0377138862326,392.0377138862326,-659.890331017835,-659.890331017835,-659.890331017835,0.0,0.0,0.0,3793.7538811870513
737,2018-01-08,7516.1280098374655,-1495.415692754989,8362.823935590253,7516.1280098374655,7516.1280098374655,-4110.622146322458,-4110.622146322458,-4110.622146322458,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030125603,111.70150030125603,111.70150030125603,-768.1776195517144,-768.1776195517144,-768.1776195517144,0.0,0.0,0.0,3405.505863515007
738,2018-01-09,7516.503494284276,-2859.8952071787444,7669.6270693110955,7516.503494284276,7516.503494284276,-4988.550038723156,-4988.550038723156,-4988.550038723156,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661751976,-656.6726661751976,-656.6726661751976,-877.7313454759575,-877.7313454759575,-877.7313454759575,0.0,0.0,0.0,2527.95345556112
739,2018-01-10,7516.878978731086,-2557.4927005234485,8121.719339902898,7516.878978731086,7516.878978731086,-4502.022428962924,-4502.022428962924,-4502.022428962924,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.553978124505555,-61.553978124505555,-61.553978124505555,-986.3224237664181,-986.3224237664181,-986.3224237664181,0.0,0.0,0.0,3014.856549768162
740,2018-01-11,7517.2544631778965,-2000.5271569481283,7960.844825146664,7517.2544631778965,7517.2544631778965,-4573.931494138534,-4573.931494138534,-4573.931494138534,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.11783552447271,-28.11783552447271,-28.11783552447271,-1091.6676315420611,-1091.6676315420611,-1091.6676315420611,0.0,0.0,0.0,2943.3229690393628
741,2018-01-12,7517.629947624708,-2017.7809284479654,7889.4653201708325,7517.629947624708,7517.629947624708,-4769.384119441281,-4769.384119441281,-4769.384119441281,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157105716,-123.75732157105716,-123.75732157105716,-1191.4807707982236,-1191.4807707982236,-1191.4807707982236,0.0,0.0,0.0,2748.245828183427
742,2018-01-13,7518.005432071518,-1962.687106552741,8315.889260586751,7518.005432071518,7518.005432071518,-4371.30811286473,-4371.30811286473,-4371.30811286473,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872082484,366.3625872082484,366.3625872082484,-1283.524673000978,-1283.524673000978,-1283.524673000978,0.0,0.0,0.0,3146.697319206788
743,2018-01-14,7518.380916518328,-2261.274721133636,8348.944115199269,7518.380916518328,7518.380916518328,-4427.771103967721,-4427.771103967721,-4427.771103967721,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138859682,392.0377138859682,392.0377138859682,-1365.6627907816885,-1365.6627907816885,-1365.6627907816885,0.0,0.0,0.0,3090.609812550608
744,2018-01-15,7518.75640096514,-2122.464342957657,7782.859910074376,7518.75640096514,7518.75640096514,-4778.353647945933,-4778.353647945933,-4778.353647945933,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.7015003006426,111.7015003006426,111.7015003006426,-1435.909121174575,-1435.909121174575,-1435.909121174575,0.0,0.0,0.0,2740.402753019207
745,2018-01-16,7519.131885411949,-3444.4147186617042,7173.4938508300165,7519.131885411949,7519.131885411949,-5603.2939291599,-5603.2939291599,-5603.2939291599,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661746362,-656.6726661746362,-656.6726661746362,-1492.4752359132633,-1492.4752359132633,-1492.4752359132633,0.0,0.0,0.0,1915.8379562520495
746,2018-01-17,7519.507369858759,-2796.4046509548716,7966.513277073932,7519.507369858759,7519.507369858759,-5049.513261783671,-5049.513261783671,-5049.513261783671,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812438518,-61.55397812438518,-61.55397812438518,-1533.8132565872847,-1533.8132565872847,-1533.8132565872847,0.0,0.0,0.0,2469.9941080750887
747,2018-01-18,7519.88285430557,-2605.9900667252923,7221.993635044064,7519.88285430557,7519.88285430557,-5040.917567140147,-5040.917567140147,-5040.917567140147,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835525236668,-28.117835525236668,-28.117835525236668,-1558.6537045429097,-1558.6537045429097,-1558.6537045429097,0.0,0.0,0.0,2478.9652871654225
748,2018-01-19,7520.258338752381,-2720.760931113948,7449.417816933057,7520.258338752381,7520.258338752381,-5143.940623676475,-5143.940623676475,-5143.940623676475,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.7573215725861,-123.7573215725861,-123.7573215725861,-1566.0372750318893,-1566.0372750318893,-1566.0372750318893,0.0,0.0,0.0,2376.3177150759057
749,2018-01-20,7520.633823199191,-2322.1806022536407,8036.798531909051,7520.633823199191,7520.633823199191,-4643.123169178723,-4643.123169178723,-4643.123169178723,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720983244,366.36258720983244,366.36258720983244,-1555.3397293165553,-1555.3397293165553,-1555.3397293165553,0.0,0.0,0.0,2877.510654020468
750,2018-01-21,7521.009307646002,-2098.131092116258,8139.82120886708,7521.009307646002,7521.009307646002,-4588.397576804203,-4588.397576804203,-4588.397576804203,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138857038,392.0377138857038,392.0377138857038,-1526.2892636179058,-1526.2892636179058,-1526.2892636179058,0.0,0.0,0.0,2932.611730841799
751,2018-01-22,7521.384792092813,-2232.38950432526,7881.366157538639,7521.384792092813,7521.384792092813,-4821.420422549133,-4821.420422549133,-4821.420422549133,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030008583,111.70150030008583,111.70150030008583,-1478.9758957772183,-1478.9758957772183,-1478.9758957772183,0.0,0.0,0.0,2699.96436954368
752,2018-01-23,7521.760276539623,-3177.7288692161464,7474.172306388307,7521.760276539623,7521.760276539623,-5524.671297915813,-5524.671297915813,-5524.671297915813,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661750085,-656.6726661750085,-656.6726661750085,-1413.8526046688035,-1413.8526046688035,-1413.8526046688035,0.0,0.0,0.0,1997.0889786238104
753,2018-01-24,7522.135760986433,-2633.124013523413,8070.829330371119,7522.135760986433,7522.135760986433,-4847.428164006751,-4847.428164006751,-4847.428164006751,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812426147,-61.55397812426147,-61.55397812426147,-1331.7281588104897,-1331.7281588104897,-1331.7281588104897,0.0,0.0,0.0,2674.7075969796815
754,2018-01-25,7522.511245433243,-2136.3930764177894,8143.469981019766,7522.511245433243,7522.511245433243,-4716.015636739462,-4716.015636739462,-4716.015636739462,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835525045884,-28.117835525045884,-28.117835525045884,-1233.7517741424167,-1233.7517741424167,-1233.7517741424167,0.0,0.0,0.0,2806.495608693781
755,2018-01-26,7522.886729880054,-2003.921239331571,7921.616294699169,7522.886729880054,7522.886729880054,-4699.293289998333,-4699.293289998333,-4699.293289998333,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157176334,-123.75732157176334,-123.75732157176334,-1121.3899413545703,-1121.3899413545703,-1121.3899413545703,0.0,0.0,0.0,2823.5934398817208
756,2018-01-27,7523.2622143268645,-1357.7814876853486,8668.95520596504,7523.2622143268645,7523.2622143268645,-4084.179395212571,-4084.179395212571,-4084.179395212571,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.36258720948047,366.36258720948047,366.36258720948047,-996.395955350051,-996.395955350051,-996.395955350051,0.0,0.0,0.0,3439.0828191142937
757,2018-01-28,7523.637698773675,-1550.381581479365,8653.225908374516,7523.637698773675,7523.637698773675,-3922.8811716764744,-3922.8811716764744,-3922.8811716764744,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138854393,392.0377138854393,392.0377138854393,-860.7728584899138,-860.7728584899138,-860.7728584899138,0.0,0.0,0.0,3600.7565270972004
758,2018-01-29,7524.013183220485,-1448.4248563512135,8806.975608056297,7524.013183220485,7524.013183220485,-4059.1751973837727,-4059.1751973837727,-4059.1751973837727,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.7015003010412,111.7015003010412,111.7015003010412,-716.7306706128135,-716.7306706128135,-716.7306706128135,0.0,0.0,0.0,3464.8379858367125
759,2018-01-30,7524.388667667296,-2208.2627016404795,8228.90329333935,7524.388667667296,7524.388667667296,-4677.4576116086055,-4677.4576116086055,-4677.4576116086055,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661748955,-656.6726661748955,-656.6726661748955,-566.6389183617094,-566.6389183617094,-566.6389183617094,0.0,0.0,0.0,2846.931056058691
760,2018-01-31,7524.764152114107,-1467.4388884043237,9004.37099259478,7524.764152114107,7524.764152114107,-3928.6755956875513,-3928.6755956875513,-3928.6755956875513,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.553978125038626,-61.553978125038626,-61.553978125038626,-412.97559049051233,-412.97559049051233,-412.97559049051233,0.0,0.0,0.0,3596.0885564265554
761,2018-02-01,7525.139636560917,-1115.242074503121,8725.881859403813,7525.139636560917,7525.139636560917,-3740.537594343613,-3740.537594343613,-3740.537594343613,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524855096,-28.117835524855096,-28.117835524855096,-258.2737317467577,-258.2737317467577,-258.2737317467577,0.0,0.0,0.0,3784.602042217304
762,2018-02-02,7525.515121007728,-921.5164392038895,8661.962752541616,7525.515121007728,7525.515121007728,-3682.970292048232,-3682.970292048232,-3682.970292048232,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157315815,-123.75732157315815,-123.75732157315815,-105.06694340307355,-105.06694340307355,-105.06694340307355,0.0,0.0,0.0,3842.5448289594965
763,2018-02-03,7525.890605454538,-978.6421005441741,9573.065811805369,7525.890605454538,7525.890605454538,-3043.618522119862,-3043.618522119862,-3043.618522119862,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872080388,366.3625872080388,366.3625872080388,44.164917744099476,44.164917744099476,44.164917744099476,0.0,0.0,0.0,4482.272083334676
764,2018-02-04,7526.266089901348,-483.3019077505713,9872.054082774497,7526.266089901348,7526.266089901348,-2875.059754536827,-2875.059754536827,-2875.059754536827,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.03771388611534,392.03771388611534,392.03771388611534,187.0485586490587,187.0485586490587,187.0485586490587,0.0,0.0,0.0,4651.206335364521
765,2018-02-05,7526.641574348158,12.547414437793833,9614.39951153674,7526.641574348158,7526.641574348158,-3021.077181890172,-3021.077181890172,-3021.077181890172,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030048437,111.70150030048437,111.70150030048437,321.367344881344,321.367344881344,321.367344881344,0.0,0.0,0.0,4505.564392457986
766,2018-02-06,7527.01705879497,-1348.189686890342,8870.168265879513,7527.01705879497,7527.01705879497,-3665.711193455609,-3665.711193455609,-3665.711193455609,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661752493,-656.6726661752493,-656.6726661752493,445.10749979164046,445.10749979164046,445.10749979164046,0.0,0.0,0.0,3861.3058653393605
767,2018-02-07,7527.39254324178,-793.7900136884413,9648.240682959824,7527.39254324178,7527.39254324178,-2959.200668122617,-2959.200668122617,-2959.200668122617,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812402055,-61.55397812402055,-61.55397812402055,556.4993370734035,556.4993370734035,556.4993370734035,0.0,0.0,0.0,4568.191875119162
768,2018-02-08,7527.76802768859,-738.0741267883518,9575.96358340905,7527.76802768859,7527.76802768859,-2828.2112801737903,-2828.2112801737903,-2828.2112801737903,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.117835524664308,-28.117835524664308,-28.117835524664308,654.0525824228741,654.0525824228741,654.0525824228741,0.0,0.0,0.0,4699.5567475148
769,2018-02-09,7528.143512135402,-760.4772643481018,10093.426405449747,7528.143512135402,7528.143512135402,-2841.318359056064,-2841.318359056064,-2841.318359056064,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157233543,-123.75732157233543,-123.75732157233543,736.5849895882724,736.5849895882724,736.5849895882724,0.0,0.0,0.0,4686.825153079338
770,2018-02-10,7528.518996582212,287.8780081452352,10370.582623101596,7528.518996582212,7528.518996582212,-2284.539815195038,-2284.539815195038,-2284.539815195038,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872086549,366.3625872086549,366.3625872086549,803.2436246683077,803.2436246683077,803.2436246683077,0.0,0.0,0.0,5243.979181387174
771,2018-02-11,7528.894481105049,280.915361698062,10388.13225683903,7528.894481105049,7528.894481105049,-2208.5899374350474,-2208.5899374350474,-2208.5899374350474,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138852822,392.0377138852822,392.0377138852822,853.5183757516709,853.5183757516709,853.5183757516709,0.0,0.0,0.0,5320.304543670001
772,2018-02-12,7529.269965627886,-17.8986986439117,10641.930086054888,7529.269965627886,7529.269965627886,-2455.1970886704207,-2455.1970886704207,-2455.1970886704207,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030155294,111.70150030155294,111.70150030155294,887.2474381000266,887.2474381000266,887.2474381000266,0.0,0.0,0.0,5074.072876957465
773,2018-02-13,7529.645450150723,-994.7828608016748,9267.128877976987,7529.645450150723,7529.645450150723,-3206.203970150411,-3206.203970150411,-3206.203970150411,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661746696,-656.6726661746696,-656.6726661746696,904.6147230962589,904.6147230962589,904.6147230962589,0.0,0.0,0.0,4323.441480000312
774,2018-02-14,7530.02093467356,-323.7741578285868,10136.920520704256,7530.02093467356,7530.02093467356,-2609.560668145079,-2609.560668145079,-2609.560668145079,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.55397812389684,-61.55397812389684,-61.55397812389684,906.1393370508181,906.1393370508181,906.1393370508181,0.0,0.0,0.0,4920.460266528481
775,2018-02-15,7530.396419196397,354.523253838992,9760.426743198757,7530.396419196397,7530.396419196397,-2589.606393966759,-2589.606393966759,-2589.606393966759,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.11783552542826,-28.11783552542826,-28.11783552542826,892.6574686306702,892.6574686306702,892.6574686306702,0.0,0.0,0.0,4940.790025229639
776,2018-02-16,7530.771903719235,-301.23847501367703,9632.56779191876,7530.771903719235,7530.771903719235,-2712.6061423678116,-2712.6061423678116,-2712.6061423678116,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-123.75732157255436,-123.75732157255436,-123.75732157255436,865.2972062767435,865.2972062767435,865.2972062767435,0.0,0.0,0.0,4818.1657613514235
777,2018-02-17,7531.147388242071,100.62249204771842,10346.28744729231,7531.147388242071,7531.147388242071,-2262.3364649248438,-2262.3364649248438,-2262.3364649248438,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,366.3625872083027,366.3625872083027,366.3625872083027,825.4469749388538,825.4469749388538,825.4469749388538,0.0,0.0,0.0,5268.810923317227
778,2018-02-18,7531.522872764908,194.70264102596872,10539.03655333281,7531.522872764908,7531.522872764908,-2287.3898825695983,-2287.3898825695983,-2287.3898825695983,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,392.0377138855864,392.0377138855864,392.0377138855864,774.7184306168156,774.7184306168156,774.7184306168156,0.0,0.0,0.0,5244.13299019531
779,2018-02-19,7531.898357287746,154.01806319571034,9960.102265010815,7531.898357287746,7531.898357287746,-2627.5397488751796,-2627.5397488751796,-2627.5397488751796,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,111.70150030256492,111.70150030256492,111.70150030256492,714.9047778942557,714.9047778942557,714.9047778942557,0.0,0.0,0.0,4904.358608412566
780,2018-02-20,7532.273841810583,-1371.8263229657232,8746.802423227324,7532.273841810583,7532.273841810583,-3462.8831163710283,-3462.8831163710283,-3462.8831163710283,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-656.6726661750419,-656.6726661750419,-656.6726661750419,647.9355768760133,647.9355768760133,647.9355768760133,0.0,0.0,0.0,4069.3907254395544
781,2018-02-21,7532.64932633342,-288.816058528251,9899.112067905215,7532.64932633342,7532.64932633342,-2939.870825874089,-2939.870825874089,-2939.870825874089,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-61.553978123776396,-61.553978123776396,-61.553978123776396,575.8291793216877,575.8291793216877,575.8291793216877,0.0,0.0,0.0,4592.778500459331
782,2018-02-22,7533.024810856258,-347.7506890416188,10106.843859370896,7533.024810856258,7533.024810856258,-2981.619884882544,-2981.619884882544,-2981.619884882544,-3454.1460270720004,-3454.1460270720004,-3454.1460270720004,-28.11783552408679,-28.11783552408679,-28.11783552408679,500.64397771354334,500.64397771354334,500.64397771354334,0.0,0.0,0.0,4551.404925973715
